"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10206","test_user_is_able_to_view_and_edit_contact_info","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","17610","test_No_PostScenario","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","20360","test_adding_comment","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","45289","test_viewProgramVideos","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","57283","test_user_is_able_to_remove_profile_picture","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","31441","test_user_is_able_to_view_and_edit_basic_info","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","1310","test_validateMealTargetAchieved","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","11912","test_deleteWeight","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","1641","test_validateAddedWeight","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","15401","test_saveMeal_target","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","1534","test_validate_mealTargetSet","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","76934","test_viewFitnessVideos","tests.userJourneySanity","2025-12-26","broken","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","52932","test_userlogin","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","456","test_validateWeightTargetAchieved","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","11599","test_ReadMeal","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","18938","test_addDiscussionPost","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","1524","test_user_is_able_to_click_on_profile_avatar","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","66714","test_deleteMeal","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","22342","test_edit_post","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","71982","test_add_weight","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","6411","test_No_Weights_case","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","41645","test_viewDemoVideos","tests.userJourneySanity","2025-12-26","broken","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","1367","test_validate_weightTargetSet","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","24620","test_createMeal","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","10739","test_checkMyPosts","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","25143","test_setWeightTarget","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","24051","test_updateMeal","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","32180","test_user_is_able_to_view_error_message_forIncorrect_zipcode","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","28965","test_user_is_able_to_update_profile_picture","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","11236","test_user_is_able_to_view_profile_details","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","33508","test_user_is_able_to_view_and_edit_health_info","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
"","42520","test_updateWeight","tests.userJourneySanity","2025-12-26","passed","2025-12-26","TestUserJourneySanity","test_sanity","",""
