"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test removing an added ingredient on the Add Ingredients page","5810","validate remove added ingredient functionality","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes3","",""
"","24148","Verify chef curated can be filtered based on specific tag==Quick & Easy and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","904","Verify Recent Logs displays data for the filter 'Month' as the added data lies within the month","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","563","Verify entry date for added HbA1c is displayed correctly in list view","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","2579","Verify user can delete exercise and but saying YES, should delete exercise","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"As a new user, I should be able to decrement the goal weight using the decrementor","144","test_goalweightDecrementor","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","902","Verify Recent Logs displays data for the filter 'Year' as the added data lies within the year","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","376","Verify target weight is displayed correctly","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"Test editing daily fiber target using incrementor button","3222","Verify Daily Fiber Target intake can be edited using incrementor button and should be incremented by 1 unit on each click","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","10447","Verify user cannot edit calorie targets data for past dates","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","6818","Verify user can edit target weight set","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","13399","Verify floating meal options when clicked, navigates to Add Food page","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","1009","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","3863","verify appropriate Nutritional Info such as cal, protein, carbs, fat is displayed for the published curated recipe","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","1246","Verify curated recipes can be favorited","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","756","Validate user can fav the 'search the web' recipe from view page","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"","3084","Verify 'Snap & Log' option is available when Add Food button is clicked and which clicked 'Snap & Log' should take to camera page","tests.temp.Food","2026-07-11","broken","2026-07-11","TestSnap","test_snap","",""
"","1011","Verify HbA1c addition form has correct fields","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","16536","Verify 'Chef Curated' expected tags are present and display all available tags when view more is clicked","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","2619","Verify Recent Logs displays the edited Blood pressure entry with correct details","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","18097","Verify chef curated can be filtered based on specific tag==Low-Fat and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","2065","Verify bp list page loaded with correct UI elements","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"As a new user, I should be able to proceed when the terms and conditions checkbox is checked","139","test_checkbox_checked","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","1028","Verify Filter range buttons reflect the correct date range upon clicking Year filter","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","388","verify appropriate Total time is displayed for the published curated recipe","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"As a new user, I should see a validation error when the hypertension status is not selected","187","test_hypertension_status","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","256","Verify set water intake target value reflects same in water graph in main food dashboard page","tests.temp.WaterTracking","2026-07-11","passed","2026-07-11","TestWater","test_water","",""
"","8393","Verify the macro progress rings update after logging food.","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","558","Verify entry date for added Blood pressure is displayed correctly in list view","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","247","Verify default_water_quantity_to_track in main food dashboard page should be 8 oz","tests.temp.WaterTracking","2026-07-11","passed","2026-07-11","TestWater","test_water","",""
"Test editing daily water target using incrementor button","3248","Verify Daily Water Target intake can be edited using incrementor button and should be incremented by 1 unit on each click","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","2486","Verify user close the exercise input field bottom sheet","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","2915","Verify 'Progress' label is displayed in main food dashboard","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","5030","Verify user cannot edit Fiber targets data for past dates","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"Test Snap functionality","20990","Verify first time snap user greeted with welcome page and validate all the elements and text","tests.temp.Food","2026-07-11","broken","2026-07-11","TestSnap","test_snap","",""
"","362","Verify 'search the web' page elements","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"Test login functionality with valid credentials","16764","Verify floatingPlus button for adding meals available on Food main dashboard page","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","1387","verify appropriate Recipe Ingredients is displayed for the published curated recipe","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","867","Verify user edited exercise reflects in main weight page","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"Test favoriting a recipe from recently generated list","3268","validate recipe can be favorited from view page","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes2","",""
"","288","Verify date picker should be TODAY if user data is current date","tests.temp.WaterTracking","2026-07-11","passed","2026-07-11","TestWater","test_water","",""
"","1000","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","23478","Verify 'No data recorded' message displayed when no weights are recorded","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"Test resetting targets to initial values","6369","Verify target can be reset to initial values ","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"Test saving targets and verifying on dashboard","6206","Verify user can save the targets and should be able to see the updated values on Food Dashboard page","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"Test clicking the disclaimer button","21113","validate disclaimer button functionality and its content","tests.temp.HabiRecipes","2026-07-11","broken","2026-07-11","TestRecipes","test_recipes2","",""
"Test that all home screen elements are properly displayed","40005","Verify home screen is loaded correctly with all elements","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes3","",""
"As a new user, I should see the congratulations page after completing the forms","20627","test_congratulations_page","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","961","Verify user should see Log message == 'Are you sure you want to log all 3 foods in Henrnr as Breakfast?","tests.temp.Food","2026-07-11","passed","2026-07-11","TestMyMeals","test_zmy_meals","",""
"Test the MACRONUTRIENT_CONSIDERATIONS page","4507","As a user When I click on the MACRONUTRIENT_CONSIDERATIONS button, it should take me to MACRONUTRIENT_CONSIDERATIONS page","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes1","",""
"","285","Verify month and year header is displayed correctly","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","286","Verify target exercise is displayed correctly in list page","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","11689","Verify user set target for exercise should reflect same in main page","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","17776","As a user, I want to Log Recipe from View Recipe page","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes4","",""
"","285","Verify delete button is displayed for the added weight entry","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"","2423","Verify user cannot add exercise steps==0 steps, and should see error message==Steps must be greater than or equal to 1","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","13831","Validate 'click here to view the full recipe' button leaves the app and opens the recipe in external browser","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"As a new user, I should see a validation error when the weight is not selected","201","test_weight","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"Test validating the generated recipe with ingredients that are in hand","438","validate generated recipe with ingredients in hand present in the recipe_list","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes4","",""
"","5287","Verify user can edit total daily calorie intake ","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","3574","Verify error message=='Calorie Target must be a valid number' is displayed when user tries to save empty calorie","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"Test clicking on different recipe tabs","11562","Given the user is on the Recipe Book page, then all tabs should be clickable","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes1","",""
"","5011","Verify toaster message is displayed when user tries to reset calorie targets","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"As a new user, I should see a validation error when the diabetes status is not selected","20372","test_diabetes_status","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","3895","Verify user cannot save HbA1c entry>=14","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","5090","Verify user cannot add Target exercise mins more than 1440 mins and should see error message==Minutes must be less than or equal to 1440","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"As a new user, I should see a validation error when the sex field is not filled","134","test_sexField_is_required","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","2689","validate viewing a generated recipe","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes2","",""
"","5156","Verify toaster message is displayed when user tries to save targets","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","12411","Verify user can save HbA1c entry between 4 and 14","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","286","Verify month and year header is displayed correctly","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"","19827","Verify chef curated can be filtered based on specific tag==Carb-Conscious and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"Test login functionality with valid credentials","40497","Verify 'search the web' nav button is present when clicked through recipes","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"","15447","Verify custom foods can be logged as a food","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"As a new user, I should see a validation error when the terms and conditions checkbox is not checked","133","test_checkbox_unchecked","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the goal weight is not selected","391","test_goalweight","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","279","Verify edit button is displayed for the added weight entry","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","118","test_regPage2","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","398","validate recipe attributes to selected food preference","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes2","",""
"","870","Verify Recent Logs displays data for the filter 'All' irrespective of the range","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","2831","Verify BP addition form has correct fields","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","9028","Verify favorited 'Search the web' recipe is found in Favorites library","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"","387","validate Log Recipe button is present in View recipe page","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes2","",""
"","4714","Validate curated recipe name, nutrition data in food Log page","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","4576","Verify custom food form validation for required fields such as Name & Serving unit","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","17885","Verify chef curated can be filtered based on specific tag==Dinner and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","20791","Verify user can track water for previous dates","tests.temp.WaterTracking","2026-07-11","broken","2026-07-11","TestWater","test_water","",""
"Test grams of each macronutrient are calculated correctly","1378","Verify Grams of Each Macronutrient are calculated properly based on targets set","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","1927","Verify ENTRY_COUNT reflects the correct value after adding weight","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"Test that Recipe Book page contains all expected elements","32534","Given the user is on the Recipe Book page, when they open the app, then all elements should be visible","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes1","",""
"Test that all home screen elements are properly displayed","14616","Given the user is on the home screen, when they open the app, then all elements should be visible","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes1","",""
"","7007","Validate Nutritional information can be viewed by clicking unwrap button","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"Test favoriting a recipe from recently generated list","1474","validate favoriting recently generated recipes","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes1","",""
"As a new user, I should not be able to edit the email field in the profile setup page","128","test_emailField_is_disabled","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","8041","Verify custom logged water intake reflects in water graph in main food dashboard page","tests.temp.WaterTracking","2026-07-11","passed","2026-07-11","TestWater","test_water","",""
"","11904","Verify edited target Blood Pressure reflects the same on main page","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","23062","Verify chef curated recipes can be searched using search bar","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"Test removing a recipe from favorites","6505","validate removing favorited recently generated recipes","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes1","",""
"Test login functionality with valid credentials","27810","Verify 'No data recorded' message displayed when no BP is recorded","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"As a new user, I should be able to increment the weight using the incrementor","190","test_weightIncrementor","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","2341","Verify user be able to log all 3 foods in Henrnr as Breakfast","tests.temp.Food","2026-07-11","passed","2026-07-11","TestMyMeals","test_zmy_meals","",""
"","3573","Verify error message=='Min value is 1 g' is displayed when user tries to save empty fiber target","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","1094","Verify on changing target unit from oz to ml, all water intake options unit should update to ml","tests.temp.WaterTracking","2026-07-11","passed","2026-07-11","TestWater","test_water","",""
"As a new user, I should see a validation error when the city field is not filled","131","test_cityField_isRequired","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","8057","Verify user can see edited nutritional details are retained in the textfields","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSnap","test_snap","",""
"","1408","Verify 'scan barcode' option available in Add Food page opens up camera","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","2445","Verify user can delete weight and but saying YES, should delete weight","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","5420","Verify user cannot add exercise mins== 0 mins and should see error message==Minutes must be greater than or equal to 1","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","149","Validate nutritional data is same in 'search the web' view recipe page and the list page","tests.temp.Food","2026-07-11","broken","2026-07-11","TestSearchTheWeb","test_searchTheWeb","",""
"","2483","Verify user can delete weight and but saying YES, should delete weight","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","903","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthWeight","test_weight","",""
"","23762","validate Regenerate Recipe functionality","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes2","",""
"","104","test_regPage4","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"Test Set Targets functionality","8489","Verify Set Targets page elements and texts and fields","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"Test editing daily fiber target using decrementor button","2955","Verify Daily Fiber Target intake can be edited using decrementor button and should be decremented by 1 unit on each click","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"As a new user, I should see a validation error when the height inch is not selected","239","test_height_inch","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","46660","Verify user can edit nutritional details fields after completing analysis","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSnap","test_snap","",""
"","283","Verify month and year displayed in month header is correct","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","7337","verify message==Do you want to log this recipe? and Log Recipe button is displayed in view curated recipe page","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","9024","Verify 'Create Meal' can be deleted","tests.temp.Food","2026-07-11","passed","2026-07-11","TestMyMeals","test_zmy_meals","",""
"As a new user, I should be able to decrement the weight using the decrementor","210","test_weightDecrementor","tests.temp","2026-07-11","broken","2026-07-11","TestGuidedTour","test_reg_banner","",""
"","18399","Verify chef curated can be filtered based on specific tag==Breakfast and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","7584","Verify when logged food and custom food is deleted, 'ALL' sections update accordingly to empty list","tests.temp.Food","2026-07-11","passed","2026-07-11","TestGenericFlow","test_generic_foodFlow","",""
"","4646","Verify user cannot save HbA1c entry<=4","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","2331","Verify user can view BP entry and validate details","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","1","verify appropriate cook time is displayed for the published curated recipe","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","260","Verify added BP entry is displayed correctly in list view","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","5095","Verify user can edit Blood pressure","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","292","Verify added exercise entry is displayed correctly in list view","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","24609","Verify chef curated can be filtered based on specific tag==Meal Prep and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","283","Verify delete button is displayed for the added weight entry","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"Test editing carbohydrate value","3370","Verify user can edit carb value and when trying to save should get 'Macronutrient percentages must sum to 100' error message if all of protein, fat & carb do not amount to 100%","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSetTargets","test_set_targets","",""
"","876","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthBloodPressure","test_BP","",""
"","10616","Verify favorited 'Search the web' recipe is found in Favorites library","tests.temp","2026-07-11","passed","2026-07-11","TestChefCurated","test_curatedRecipes","",""
"","111","Verify Recent Logs displays data for the filter 'All' irrespective of the range","tests.temp.Health","2026-07-11","broken","2026-07-11","TestHealthHbA1c","test_hbA1c","",""
"","4695","Verify user cannot add Target exercise mins== 0 mins and should see error message==Minutes must be greater than or equal to 1","tests.temp.Health","2026-07-11","passed","2026-07-11","TestHealthExercise","test_exercise","",""
"","726","Verify nutrient data is same across pages that is on search food list and on create my meals page","tests.temp.Food","2026-07-11","broken","2026-07-11","TestMyMeals","test_zmy_meals","",""
"","7301","Verify user can log snapped and analysed food","tests.temp.Food","2026-07-11","passed","2026-07-11","TestSnap","test_snap","",""
"","8667","Verify user is displayed with nutritional values against nutrient types","tests.temp.Food","2026-07-11","passed","2026-07-11","TestFoodNutrientViewDetails","test_viewDetails","",""
"Test searching for generated recipes","2600","As a user, I want to search for generated recipes","tests.temp.HabiRecipes","2026-07-11","passed","2026-07-11","TestRecipes","test_recipes4","",""
"","14831","Verify user can save MyMeal with 2 food items","tests.temp.Food","2026-07-11","passed","2026-07-11","TestMyMeals","test_zmy_meals","",""
