"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"As a new user, I should see a validation error when the current physical activity is not selected","6359","test_current_physical_activity","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","2589","Verify user can delete weight and but saying NO, shouldn't delete weight","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"Test the MICRONUTRIENT_CONSIDERATIONS page","95","As a user When I click on the MICRONUTRIENT_CONSIDERATIONS button, it should take me to MICRONUTRIENT_CONSIDERATIONS page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"Test login functionality with valid credentials","15262","Verify user sees videos section replaced by Learn when course is added to users program/cohort","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"","1796","Verify ENTRY_COUNT reflects the correct value after adding Blood pressure","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","23699","Verify 'No data recorded' message displayed when no weights are recorded","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"Test logging a recipe","20389","validate logging a recipe from recently generated recipes","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","150","Validate nutritional data is same in 'search the web' view recipe page and the list page","tests.temp.Food","2026-07-16","broken","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","283","Verify added exercise entry is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","13031","Verify user can add weight using floating plus button","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","5931","Verify user can set targets for exercise and it should reflect same","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","5759","Verify user can track custom level water intake","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","798","Verify Filter range buttons reflect the correct date range upon clicking Year filter","tests.temp.Health","2026-07-16","broken","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","6078","Verify user can edit target weight set","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","16120","Verify user cannot save MyMeal with 1 food item","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","10942","Verify user can view added exercise data==Other activity","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"Test the LOCAL_FOOD_PREFERENCES page","98","As a user When I click on the LOCAL_FOOD_PREFERENCES button, it should take me to LOCAL_FOOD_PREFERENCES page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","45158","Verify user is able to receive messages with attachments","tests.temp","2026-07-16","passed","2026-07-16","TestTalkToMyCoach","test_talk_toCoach","",""
"","475","Verify 'Create Meal' button is present when navigated to My Meals","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","1978","Verify floatingPlus button floats options such as 'Breakfast', 'Lunch', 'Dinner', 'Snacks', 'Water' options","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","280","Verify default_water_quantity_to_track in main food dashboard page should be 8 oz","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","292","Verify delete button is displayed for added exercise entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","3425","Verify user cannot add exercise steps more than 100000 steps and should see error message==Steps must be less than or equal to 100000","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","280","Verify delete button is displayed for the added weight entry","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","7024","Verify user can add blood pressure using floating plus button","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","290","Verify month and year displayed in month header is correct","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","14916","Verify user can save MyMeal with 2 food items","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","1639","Validate 'click here to view the full recipe' link-button displays popup with relevant message","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","20424","validate Regenerate Recipe functionality","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","281","Verify month and year header is displayed correctly","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"Test Snap functionality","3833","Verify user should see 'Analysis Complete. Review and edit details below.' page after completeing analysis","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","50831","Verify custom food section can be createdby filling custom form","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","920","Verify Recent Logs displays data for the filter 'Year' as the added data lies within the year","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"Test the Food Allergies page","97","As a user When I click on the Food Allergies button, it should take me to Food Allergies page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","1618","Verify 'scan barcode' option available in Main food dashboard opens up camera","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","11834","Verify snapped food is saved and available in the custom food library","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","3316","Verify user can use calorie incrementor to edit calorie intake and one click should increment by 50 units","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","10271","Verify user can edit added weights","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","471","Verify month and year header is displayed correctly","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","3087","Verify when clicked any meal card under progress section of main food dashboard, should take to Food Log page and should have 4tabs such as 'Breakfast', 'Lunch', 'Dinner', 'Snacks'","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","20127","validate Regenerate Recipe button is present in View recipe page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","5208","Verify toaster message is displayed when user tries to save targets","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"Test login functionality with valid credentials","20999","Verify clicking 'Talk to my coach' navigates to chatting area","tests.temp","2026-07-16","passed","2026-07-16","TestTalkToMyCoach","test_talk_toCoach","",""
"","8798","Verify 'Create Meal' can be deleted","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","2031","Verify My Posts tab displays user's own posts","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","290","Verify 'No data' is displayed when no meals are added","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","11652","Verify user set target for exercise should reflect same in main page","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","902","Verify Recent Logs displays data for the filter 'All' irrespective of the range","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"As a new user, I should see a validation error when the height inch is not selected","5934","test_height_inch","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","7955","Verify user can see edited nutritional details are retained in the textfields","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","1799","Verify ENTRY_COUNT reflects the correct value after adding Blood pressure","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"As a new user, I should see a validation error when the weight is not selected","3981","test_weight","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","10151","Verify user can add exercise data==Other activity","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","1541","Verify 'search the web' button is clickable","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","25308","Verify chef curated can be filtered based on specific tag==Snack and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test login functionality with valid credentials","23409","Verify 'No data recorded' message displayed when no weights are recorded","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","275","Verify added BP entry is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"As a new user, I should see a validation error when the sex field is not filled","6806","test_sexField_is_required","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","99","lets generate a recipe with Food_preference==Food Allergies and type==Wheat","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","334","Verify user can see 'Today' tag in the chat interface","tests.temp","2026-07-16","passed","2026-07-16","TestTalkToMyCoach","test_talk_toCoach","",""
"","19452","Verify chef curated can be filtered based on specific tag==High-Protein and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test Snap functionality","2470","Verify first time snap user greeted with welcome page and validate all the elements and text","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","2558","Verify user can delete exercise and but saying NO, shouldn't delete exercise","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","332","Verify added weight entry is displayed correctly in list view","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","6786","Verify units of nutrients are displayed correctly","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","8435","Verify on changing target unit from oz to ml, water track on food dashboard updates accordingly","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","2038","Verify Recent Logs displays the edited HbA1c entry with correct details","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"","2927","Verify Recent Logs displays the edited weight entry with correct details","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","7235","verify message==Do you want to log this recipe? and Log Recipe button is displayed in view curated recipe page","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","12056","verify user can view the chef curated recipes","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","1190","Verify exercise list page loaded with correct details","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","20600","Verify chef curated can be filtered based on specific tag==Blood Sugar Friendly and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","119","Verify created & saved my meal in My Meals list by asserting number of items and total cals is properly computed and displayed","tests.temp.Food","2026-07-16","broken","2026-07-16","TestMyMeals","test_zmy_meals","",""
"Test the Dietary Restrictions page","98","As a user When I click on the Dietary Restrictions button, it should take me to Dietary Restrictions page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"As a new user, I should see a validation error when the height feet is not selected","5753","test_height_feet","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","19754","Verify Set Targets button is present on Food Dashboard page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","4780","Verify user cannot send empty message such as new line characters","tests.temp","2026-07-16","passed","2026-07-16","TestTalkToMyCoach","test_talk_toCoach","",""
"","2208","Validate user is brought back to view 'search the web' recipe page after logging the food when clicked Back button on Food Log page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","5512","Verify user cannot add exercise mins== 0 mins and should see error message==Minutes must be greater than or equal to 1","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","2093","Verify bp list page loaded with correct UI elements","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","41490","Verify when nutrient targets/data are updated, the changes are reflected in the Nutrient Details page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestFoodNutrientViewDetails","test_viewDetails","",""
"Test that Recipe Book page contains all expected elements","113","Given the user is on the Recipe Book page, when they open the app, then all elements should be visible","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","20682","Verify chef curated can be filtered based on specific tag==No Cook and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test editing daily fiber target using decrementor button","2981","Verify Daily Fiber Target intake can be edited using decrementor button and should be decremented by 1 unit on each click","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","8319","Validate user should see favorited recipe in 'Search the Web' search/list page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","46768","Verify user can edit nutritional details fields after completing analysis","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","502","Verify cohort label shows expected cohort name for the logged in user","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","5081","Verify clicking on water track option present under floating button takes to water track page ","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","10960","Verify user can set a custom reminder to for ex., 3pm","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","8869","Verify curated recipes can be logged as food","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","833","Verify Filter range buttons reflect the correct date range upon clicking Year filter","tests.temp.Health","2026-07-16","broken","2026-07-16","TestHealthWeight","test_weight","",""
"","1200","Verify curated recipes can be favorited","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test case 2 description","8052","Verify user is able to add exercise","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","17721","Verify user can edit a post successfully and validate same is retained","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","1310","Verify user see water_buttons options","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","5149","Validate user can log 'search the web' recipe from view page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","27811","validate Delete Recipe button is present in View recipe page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","912","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","15455","Verify floating action button for adding meals takes you to search Foods page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","1761","Verify 'powered by NutritionIX' is displayed at the bottom for 'ALL' & 'FREQUENT' pages","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","4509","Validate curated recipe name, nutrition data in food Log page","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","10967","Verify user cannot edit calorie targets data for past dates","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"As a new user, I should see a validation error when the state field is not filled","7255","test_stateField_is_required","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","3980","Verify 'Create Meal' page elements","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","5362","Verify user can remove photo for my meal","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"Test favoriting a recipe from recently generated list","20310","validate recipe can be favorited from view page","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","936","Verify user should see Log message == 'Are you sure you want to log all 3 foods in Henrnr as Breakfast?","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","721","Verify nutrient data is same across pages that is on search food list and on create my meals page","tests.temp.Food","2026-07-16","broken","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","22909","Verify chef curated can be filtered based on specific tag==Meal Prep and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","5252","Verify user can add blood pressure using floating plus button","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"Test saving targets with valid macronutrient percentages","6427","Verify when carb==44%, user can set protein==46% and fat==10% and should be able to save successfully","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","407","verify appropriate prep time is displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","955","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","948","Verify Recent Logs displays data for the filter 'Year' as the added data lies within the year","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","7533","Verify custom foods can be edited","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","8699","Verify the macro progress rings update after logging food.","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","5158","Verify toaster message is displayed when user tries to reset calorie targets","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","2542","Verify floating water track option when clicked, navigates to Add Food page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"","18568","Verify chef curated can be filtered based on specific tag==Low-Calorie and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test log water functionality","1966","Verify user see log water option on food page","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"Test Snap functionality","5620","Verify user can select photo from gallery for food snap and analysis","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","5342","Verify user can add a comment to user's own post and validate comment is retained and displayed with timestamp","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","12449","Verify user can save HbA1c entry between 4 and 14","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthHbA1c","test_hbA1c","",""
"Test recently generated recipes","90033","validate recently generated recipes","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes1","",""
"","401","Verify target weight is displayed correctly","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthWeight","test_weight","",""
"","18166","Verify chef curated can be filtered based on specific tag==High-Fiber and validate only those curated recipes published from coach portal for selected Tag should be filtered with expected Name, cal & serving size","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","7295","Verify favorited 'Search the web' recipe is found in Favorites library","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","8885","Verify user can see water logged time and validate the time is captured correctly","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"","20416","validate recipe attributes to selected food preference","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"","4028","verify appropriate Nutritional Info such as cal, protein, carbs, fat is displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","194","Verify No Recipes Found please check your search term in 'Search the web' page when no recipes found","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","6799","Validate content 1 is marked as READ when user watches it","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"As a new user, I should see the congratulations page after completing the forms","3302","test_congratulations_page","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","15076","Verify chef curated recipes can be searched using search bar","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"","906","Verify Recent Logs displays data for the filter 'Month' as the added data lies within the month","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","4258","when the user taps the selected tag again (or the ×) to remove the filter, then the filtered recipes should be cleared and all recipes should be displayed again","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test login functionality with valid credentials","22755","Verify 'No data recorded' message displayed when no BP is recorded","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthBloodPressure","test_BP","",""
"","2316","Verify user be able to log all 3 foods in Henrnr as Breakfast","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","1486","Verify error messages when trying to save a meal without required fields such as Empty Meal Name and No food items added to the meal list","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"As a new user, I should be able to proceed when the terms and conditions checkbox is checked","5132","test_checkbox_checked","tests.temp","2026-07-16","passed","2026-07-16","TestGuidedTour","test_reg_banner","",""
"","4087","Verify user close the exercise input field bottom sheet","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","1258","Verify user cannot send empty message","tests.temp","2026-07-16","passed","2026-07-16","TestTalkToMyCoach","test_talk_toCoach","",""
"","1479","verify appropriate Recipe Ingredients is displayed for the published curated recipe","tests.temp","2026-07-16","passed","2026-07-16","TestChefCurated","test_curatedRecipes","",""
"Test Snap functionality","618","Verify user should see 'Analyze and retake' button after selecting photo","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","26730","Verify 'My Meals' nav button is present when clicked through Meal card > Add Food","tests.temp.Food","2026-07-16","passed","2026-07-16","TestMyMeals","test_zmy_meals","",""
"","5279","Verify user can see nutritional details fields after completing analysis","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"","2975","Verify 'Progress' label is displayed in main food dashboard","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"Test login functionality with valid credentials","20054","Verify user see log water option on food page","tests.temp.WaterTracking","2026-07-16","passed","2026-07-16","TestWater","test_water","",""
"Test sending a message in the chat","6052","Verify user can send a message to coach and validate message sent is visible and time stamp is correct with user's Initial displayed","tests.temp","2026-07-16","passed","2026-07-16","TestTalkToMyCoach","test_talk_toCoach","",""
"","10608","Verify coach should be able to add reactions to user posted discussions and same should be observed by a user","tests.temp.DiscussionForum","2026-07-16","passed","2026-07-16","TestDiscussionForum","test_discuss","",""
"","1016","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"","1456","Verify 'scan barcode' option available in Add Food page opens up camera","tests.temp.Food","2026-07-16","passed","2026-07-16","TestGenericFlow","test_generic_foodFlow","",""
"Test login functionality with valid credentials","14096","Given course with one handout with force open content is enabled, when user logs into the app, then user should see the handout content opened in force manner","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn_forcOpenPdf","test_forceOpen","",""
"Test user can access Learn section","3880","Verify user sees videos section replaced by Learn when course is added to users program/cohort","tests.temp.Learn","2026-07-16","passed","2026-07-16","TestLearn","test_learn","",""
"","5737","Verify 'Snap & Log' option is available when Add Food button is clicked and which clicked 'Snap & Log' should take to camera page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSnap","test_snap","",""
"Test that all home screen elements are properly displayed","118","Verify home screen is loaded correctly with all elements","tests.temp.zHabiRecipes","2026-07-16","broken","2026-07-16","TestRecipes","test_recipes2","",""
"Test saving targets and verifying on dashboard","5460","Verify user can save the targets and should be able to see the updated values on Food Dashboard page","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
"","5285","Validate 'click here to view the full recipe' link-button leaves the app and opens the recipe in external browser","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","759","Validate 'Log Recipe' option is available in the list page for 'search the web' recipe","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"","5000","Verify user can edit added exercise","tests.temp.Health","2026-07-16","passed","2026-07-16","TestHealthExercise","test_exercise","",""
"Test login functionality with valid credentials","20313","Verify 'search the web' nav button is present when clicked through recipes","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSearchTheWeb","test_searchTheWeb","",""
"Test Set Targets page date display","340","Verify if user is on current date and clicks on set targets and set targets page date should display Today, current date","tests.temp.Food","2026-07-16","passed","2026-07-16","TestSetTargets","test_set_targets","",""
