"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"As a new user, I should see a validation error when the sex field is not filled","0","test_sexField_is_required","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"","0","test_regPage2","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"","0","test_regPage3","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the hypertension status is not selected","0","test_hypertension_status","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the phone field is not filled","0","test_phoneField_is_required","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the terms and conditions checkbox is not checked","0","test_checkbox_unchecked","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the weight is not selected","0","test_weight","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the address line 1 field is not filled","0","test_addressField_isRequired","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the zipcode field is not filled","0","test_zipcodeField_is_required","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the height inch is not selected","0","test_height_inch","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"","0","test_login_success","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the diabetes status is not selected","0","test_diabetes_status","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the city field is not filled","0","test_cityField_isRequired","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the height feet is not selected","0","test_height_feet","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the state field is not filled","0","test_stateField_is_required","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should not be able to edit the email field in the profile setup page","0","test_emailField_is_disabled","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"","0","test_regPage4","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should be able to increment the weight using the incrementor","0","test_weightIncrementor","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should be able to proceed when the terms and conditions checkbox is checked","0","test_checkbox_checked","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
"As a new user, I should see a validation error when the timezone field is not filled","0","test_timezoneField_is_required","tests.temp","2026-06-04","broken","2026-06-04","TestGuidedTour","test_reg_banner","",""
