"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29271","videoGroup2: play 'Intermediate Dance Fitness', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","29272","videoGroup1 (Strength Training): play 'Intermediate Functional Strength', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","35823","videoGroup1 (Strength Training): play 'Beginner Functional Strength', played more than 5 seconds","","2026-09-06","failed","2026-09-06","","fitnessVideosPlayback","",""
"","29374","videoGroup3: play 'Intermediate Yoga Flow', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","19279","videoGroup3: play 'Intermediate HIIT', played more than 5 seconds","","2026-09-06","failed","2026-09-06","","fitnessVideosPlayback","",""
"","29296","videoGroup1 (Strength Training): play 'Intermediate Lower Body Strength', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","29041","videoGroup2: play 'Beginner Dance Fitness', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","28906","videoGroup3: play 'Beginner Chair Yoga', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","8673","Open the app and navigate to Health > Fitness Videos","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","19012","videoGroup3: play 'Intermediate Dance Fitness', played more than 5 seconds","","2026-09-06","failed","2026-09-06","","fitnessVideosPlayback","",""
"","28989","videoGroup3: play 'Intermediate Functional Strength', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","29299","videoGroup3: play 'Intermediate Lower Body Strength', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","29120","videoGroup3: play 'Seated Meditation', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","29284","videoGroup3: play 'Intermediate Upper Body Strength', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","29313","videoGroup1 (Strength Training): play 'Intermediate Upper Body Strength', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
"","19177","videoGroup3: play 'Mindfulness', played more than 5 seconds","","2026-09-06","failed","2026-09-06","","fitnessVideosPlayback","",""
"","34337","videoGroup2: play 'Mindfulness', played more than 5 seconds","","2026-09-06","failed","2026-09-06","","fitnessVideosPlayback","",""
"","34155","videoGroup2: play 'Beginner HIIT', played more than 5 seconds","","2026-09-06","failed","2026-09-06","","fitnessVideosPlayback","",""
"","29101","videoGroup2: play 'Intermediate HIIT', played more than 5 seconds","","2026-09-06","passed","2026-09-06","","fitnessVideosPlayback","",""
