"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test case 2 description","37565","Verify user is able to add weight","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","244","Verify edit button is displayed for the added weight entry","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","273","Verify entry date for added weight is displayed correctly in list view","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","1808","Verify ENTRY_COUNT reflects the correct value after adding weight","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","828","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","881","Verify Recent Logs displays data for the filter 'Year' as the added data lies within the year","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","2409","Verify user can delete weight and but saying NO, shouldn't delete weight","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","10664","Verify user can edit target weight set","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","810","Verify Filter range buttons reflect the correct date range upon clicking Month filter","tests.temp.Health","2026-09-23","broken","2026-09-23","TestHealthWeight","test_weight","",""
"","19601","Verify 'No data recorded' message displayed when no weights are recorded","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","832","Verify user edited weight reflects in main weight page","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","2343","Verify user can delete weight and but saying YES, should delete weight","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","296","Verify added weight entry is displayed correctly in list view","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","954","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","1007","Verify Recent Logs displays data for the filter 'All' irrespective of the range","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","3749","Verify user can see coach added weights","tests.temp.Health","2026-09-23","failed","2026-09-23","TestHealthWeight","test_weight","",""
"","884","Verify Recent Logs displays data for the filter 'Month' as the added data lies within the month","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","263","Verify weight entry count is displayed correctly in list view","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","335","Verify target weight is displayed correctly","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","15756","Verify edited target weight reflects the same on main page","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","10204","Verify user can edit added weights","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","256","Verify delete button is displayed for the added weight entry","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","12292","Verify user can add weight using floating plus button","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","920","Verify weight list page loaded with correct UI elements","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","779","Verify Filter range buttons reflect the correct date range upon clicking Year filter","tests.temp.Health","2026-09-23","broken","2026-09-23","TestHealthWeight","test_weight","",""
"","257","Verify month and year header is displayed correctly","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"","2225","Verify Recent Logs displays the edited weight entry with correct details","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
"Test case 3 description","1643","Verify user can view added weights","tests.temp.Health","2026-09-23","passed","2026-09-23","TestHealthWeight","test_weight","",""
