"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","284","Verify entry date and time for added exercise is displayed correctly in list view","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","276","Verify month and year displayed in month header is correct","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","878","Verify Recent Logs displays data for the filter 'Week' as the added data lies within the week","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"Test case 3 description","1684","Verify user can view added exercise","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","1855","Verify ENTRY_COUNT reflects the correct value after adding second exercise","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","6095","Verify user can add exercise using floating plus button","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","9920","Verify user can add exercise data==Other activity","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","4651","Verify user cannot add Target exercise mins== 0 mins and should see error message==Minutes must be greater than or equal to 1","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","4915","Verify user can edit added exercise","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","10890","Verify user can view added exercise data==Other activity","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","996","Verify Filter range buttons reflect the correct date range upon clicking Week filter","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","2163","Verify Recent Logs","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","845","Verify user edited exercise reflects in main weight page","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","4034","Verify user close the exercise input field bottom sheet","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"Test login functionality with valid credentials","19477","Verify 'No data recorded' message displayed when no weights are recorded","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"Test case 2 description","7513","Verify user is able to add exercise","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","911","Verify Recent Logs displays data for the filter 'Year' as the added data lies within the year","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","268","Verify delete button is displayed for added exercise entry","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","896","Verify Recent Logs displays data for the filter 'Month' as the added data lies within the month","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","3383","Verify user cannot add exercise steps more than 100000 steps and should see error message==Steps must be less than or equal to 100000","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","5039","Verify user cannot add Target exercise mins more than 1440 mins and should see error message==Minutes must be less than or equal to 1440","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","280","Verify added exercise entry is displayed correctly in list view","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","2488","Verify user cannot add exercise steps==0 steps, and should see error message==Steps must be greater than or equal to 1","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","809","Verify Filter range buttons reflect the correct date range upon clicking Year filter","tests.temp.Health","2026-09-24","broken","2026-09-24","TestHealthExercise","test_exercise","",""
"","2453","Verify user can delete exercise and but saying NO, shouldn't delete exercise","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","2587","Verify user can delete exercise and but saying YES, should delete exercise","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","5220","Verify user can set targets for exercise and it should reflect same","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","11647","Verify user set target for exercise should reflect same in main page","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","4921","Verify user cannot add exercise mins more than 1440 mins and should see error message==Minutes must be less than or equal to 1440","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","287","Verify exercise entry count is displayed correctly","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","5366","Verify user cannot add exercise mins== 0 mins and should see error message==Minutes must be greater than or equal to 1","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","273","Verify edit button is displayed for added exercise entry","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","889","Verify Recent Logs displays data for the filter 'All' irrespective of the range","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","925","Verify exercise list page loaded with correct details","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","295","Verify target exercise is displayed correctly in list page","tests.temp.Health","2026-09-24","passed","2026-09-24","TestHealthExercise","test_exercise","",""
"","826","Verify Filter range buttons reflect the correct date range upon clicking Month filter","tests.temp.Health","2026-09-24","broken","2026-09-24","TestHealthExercise","test_exercise","",""
