"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_userlogin","tests.userJourneySanity","2025-12-23","broken","2025-12-23","TestUserJourneySanity","test_sanity","",""
