"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10489","Validate Document type==Insurance Card Front can be selected as Document type","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","3496","Validate uploaded file shows up in Upload file list with provided name ","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","10654","Validate clicking 'UPLOAD' button without giving Document name and Document Type displays 'is required' message against both fields","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","7136","Validate tapping 'Camera' icon opens up camera","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","6251","Validate clicking Upload button takes to Upload files page and assert it's elements","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","2658","Validate clicking 'UPLOAD' button without giving Document name displays 'is required' message","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","16561","Validate clicking 'UPLOAD' button without giving Document type displays 'is required' message","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","9069","Validate user should not be able to upload files with both Document name and type, but without selecting actual file and displays 'Select a file'","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","20569","Validate user can delete uploaded files","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","3264","Validate uploaded file shows up in Upload file list with provided name & date on which it's uploaded","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","4131","Validate user should be able to upload files with all details such as name, doc type and file selected","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","909","Validate 'Max size 15MB (gif, jpg, jpeg, png, pdf)' is displayed","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","6866","Validate Upload/View Files","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","4299","Validate tapping 'Documents' icon opens up Documents library","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","6763","Validate user can upload files by tapping on Gallery icon","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
"","7995","Validate user can download uploaded files","","2026-09-06","passed","2026-09-06","","Upload_View_files_flow_check","",""
