"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","videoGroup3: play 'Intermediate Dance Fitness', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup1 (Strength Training): play 'Intermediate Functional Strength', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Intermediate HIIT', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup2: play 'Intermediate Dance Fitness', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Intermediate Yoga Flow', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Intermediate Lower Body Strength', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup1 (Strength Training): play 'Beginner Functional Strength', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup1 (Strength Training): play 'Intermediate Lower Body Strength', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup2: play 'Beginner HIIT', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","6494","Open the app and navigate to Health > Fitness Videos","","2026-09-06","failed","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Mindfulness', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Intermediate Functional Strength', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup2: play 'Intermediate HIIT', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Seated Meditation', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup2: play 'Beginner Dance Fitness', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup1 (Strength Training): play 'Intermediate Upper Body Strength', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Beginner Chair Yoga', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup3: play 'Intermediate Upper Body Strength', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
"","0","videoGroup2: play 'Mindfulness', played more than 5 seconds","","2026-09-06","skipped","2026-09-06","","fitnessVideosPlayback","",""
