"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","947","Validate Habi logo is displayed on chatbot page","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","1062","Validate 'Beta' word is displayed on chatbot page","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","2085","Validate user can see chat history ","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","7644","Validate tapping 'Chat with Habi' navigates to Chatbot page","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","33369","Validate user can edit sent request","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","3766","Verify when tapped on 'timer' (chat history) button, hides history page.","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","945","Validate 'Virtual Assistant' word is displayed on chatbot page","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","9543","Verify chat history loads previous chats","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","2660","Verify chat history page elements/labels such as 'Active chat', 'History', 'Clear All', 'New Chat' button","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","2130","validate in chat history, Active chat loads 'hi hello'","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","26232","validate user can send 'hi' to chatbot and expects response back","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","964","Validate 'Habi' word is displayed on chatbot page","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","22125","Validate user can use predefined prompts such as 'Log Food' etc are working as expected","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","6483","Validate tapping 'New Chat' loads new chat tray","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","2721","test case 1","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
"","13985","Validate 'Popular topics' are interactable","","2026-09-06","passed","2026-09-06","","chatbot_flow","",""
